rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
4,B07CJXG612,Bosch Siemens Quick Descaler For Appliances - 250 G,Bosch,699.0,INR,4.4,12592,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61A-Zb79JLL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Bosch-Descaler-Appliances-Machines-Dishwashers-250/dp/B07CJXG612/ref=zg_bs_g_1374544031_d_sccl_4/523-2315591-5749706?psc=1,2026-03-24T13:08:14.763237,2,9,True,mid,high
5,B07JCJRP7V,"Sani fresh Ultrashine Toilet Cleaner - 1.56 l Extra Strong Extra Clean, 520 Ml (Buy 2 get 1 free)",Sani,206.0,INR,4.2,10137,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71TZquBtIBL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Sanifresh-Ultrashine-Toilet-Cleaner-500ml/dp/B07JCJRP7V/ref=zg_bs_g_1374544031_d_sccl_5/523-2315591-5749706?psc=1,2026-03-24T13:08:14.764686,2,19,True,budget,high
6,B011972YC4,Mr Muscle Kitchen Cleaner - 450 ml,Mr,165.0,INR,4.3,3743,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61vLuhceRsL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Mr-Muscle-Kitchen-Cleaner-500/dp/B011972YC4/ref=zg_bs_g_1374544031_d_sccl_6/523-2315591-5749706?psc=1,2026-03-24T13:08:14.766428,2,7,True,budget,high
7,B0BXLJB44P,"D-Klog Drain Cleaner Powder (40g x 8 Units), Removes Clogs, Blockages in Washbasin, Septic Tank, Sinks, Pipes within 30 mins.Drain expert | Sink cleaner| Toilet Cleaner | No manual hassle required",D-Klog,170.0,INR,4.1,2690,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71Pkb6O++kL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Pidilite-Blockages-Washbasin-mins-Drain-required/dp/B0BXLJB44P/ref=zg_bs_g_1374544031_d_sccl_7/523-2315591-5749706?psc=1,2026-03-24T13:08:14.768240,2,31,True,budget,high
8,B08824PS2H,Nimyle Eco friendly floor cleaner with Power of Neem for 99.9% anti bacterial protection - Herbal 4.8L,1 offer from₹699.00,699.0,INR,4.4,6308,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71xfNpcg+UL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Nimyle-Herbal-Floor-Cleaner/dp/B08824PS2H/ref=zg_bs_g_1374544031_d_sccl_8/523-2315591-5749706?psc=1,2026-03-24T13:08:14.770135,2,17,True,mid,high
9,B0G1438QMC,"Harpic Bathroom Cleaner Ultra | Citrus Splash | 1L | 10X Tough Stain Remover | New 5 Min Clean | Multi Surface Clean - Floors, Basin, Tiles",Harpic,269.0,INR,4.2,52,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61WoAhwb5mL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Bathroom-Cleaner-Remover-Surface/dp/B0G1438QMC/ref=zg_bs_g_1374544031_d_sccl_9/523-2315591-5749706?psc=1,2026-03-24T13:08:14.771956,2,27,True,budget,low
10,B0FKZCBMMP,"LUMONY® | Tap Cleaner & Limescale Remover - 500 ml | Instantly Removes, Hard Water stains | Cleans in 60 seconds | Maximum Shine | Suitable for Taps, Shower, Faucets, Descaler, Tiles, Mirrors",LUMONY®,189.0,INR,4.8,1264,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61NBkIZP6kL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/LUMONY%C2%AE-Tap-Cleaner-Limescale-Remover/dp/B0FKZCBMMP/ref=zg_bs_g_1374544031_d_sccl_10/523-2315591-5749706?psc=1,2026-03-24T13:08:14.773684,2,33,True,budget,high
11,B07KTKLKVM,"Amazon Brand - Presto! Bathroom Cleaner | Floral | 2 Litre | 1 L X 2 Packs | Suitable For Bathroom Floors, Slabs, Wall Tiles, Sinks, Basins, Stainless Steel Taps & Shower Heads",Amazon,255.0,INR,4.2,3677,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71HuUZKaxaL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Amazon-Brand-Presto-Bathroom-Cleaner/dp/B07KTKLKVM/ref=zg_bs_g_1374544031_d_sccl_11/523-2315591-5749706?psc=1,2026-03-24T13:08:14.775339,2,33,True,budget,high
12,B07C5MCD4W,"Pee Safe Toilet Seat Sanitizer Spray (50ml - Pack Of 2) - Mint | Reduces The Risk Of UTI & Other Infections | Protects From 99.9% Germs & Travel Friendly | Anti Odour, Deodorizer",Pee,199.0,INR,4.4,12947,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51rHMYSRO4L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/safe-Toilet-Seat-Sanitizer-Spray/dp/B07C5MCD4W/ref=zg_bs_g_1374544031_d_sccl_12/523-2315591-5749706?psc=1,2026-03-24T13:08:14.777015,2,34,True,budget,high
13,B07W36HP5S,"Harpic Bathroom Cleaner Liquid, Floral - 1 Litre | New Thicker Bathroom Floor Cleaner | Red Harpic Bottle",Harpic,195.0,INR,4.4,5256,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51DeKPmYimL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Bathroom-Cleaner-Floral/dp/B07W36HP5S/ref=zg_bs_g_1374544031_d_sccl_13/523-2315591-5749706?psc=1,2026-03-24T13:08:14.778783,2,18,True,budget,high
