rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
10,8119099397,"Story Books for Kids - Second Reader (Illustrated) (Set of 6 Books) - Phonic stories - Bedtime Stories - 3 Years to 6 Years Old - Read Aloud to Infants, Toddlers",Paperback,156.0,INR,4.3,1554,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/91pRN-NJ6HL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Story-Books-Kids-Illustrated-Toddlers/dp/8119099397/ref=zg_bs_g_books_d_sccl_10/525-5410174-7085937?psc=1,2026-03-24T12:49:22.632875,2,31,True,budget,high
11,9334262001,"Parmar SSC Fatman | GK/GS Theory Book | English Medium | 1st Edition, 2025 | Useful For SSC CGL and CHSL (Tier 1 & 2) | CPO | MTS | Steno | Selection ... & All Other One Day Competitive Examination",Paperback,399.0,INR,4.3,1242,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71FvrzgqDqL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/English-Selection-Defence-Competitive-Examination/dp/9334262001/ref=zg_bs_g_books_d_sccl_11/525-5410174-7085937?psc=1,2026-03-24T12:49:22.634359,2,41,True,budget,high
12,9354405118,101 Pencil Control Activity Book For Kids: Tracing Practise Book | Age 2+ and up | 4 hours of writing activities,Paperback,209.0,INR,4.4,2670,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71djGPiY5+L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Pencil-Control-Activity-Book-Kids/dp/9354405118/ref=zg_bs_g_books_d_sccl_12/525-5410174-7085937?psc=1,2026-03-24T12:49:22.635960,2,21,True,budget,high
13,9368401918,"Arihant All in One English Core Class 12 for CBSE Exams 2025-26 | Simplified Theory, Topicwise Illustrations & Practice Questions, All Types of Exam Pattern Questions, CBQs, MCQs, A-R, Case Based, Sample Question Papers, Board Questions Upto 2025, Mind Maps, & Project Work",Paperback,356.0,INR,4.4,754,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71O9ZkjC+JL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Simplified-Topicwise-Illustrations-Practice-Questions/dp/9368401918/ref=zg_bs_g_books_d_sccl_13/525-5410174-7085937?psc=1,2026-03-24T12:49:22.637445,2,43,True,budget,medium
14,9354402380,"Addition and Subtraction Activity Book For Children - 80+ Activities Inside | Ages 5, 6, 7 | 2.5 hours of interactive and skill building fun",Paperback,117.0,INR,4.4,1839,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71hFfEEoRyL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Addition-Subtraction-Activity-Book-Children/dp/9354402380/ref=zg_bs_g_books_d_sccl_14/525-5410174-7085937?psc=1,2026-03-24T12:49:22.639648,2,25,True,budget,high
15,1612681131,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Mass Market Paperback,379.0,INR,4.5,36944,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71HJj3XmheL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Rich-Dad-Poor-Middle-Anniversary/dp/1612681131/ref=zg_bs_g_books_d_sccl_15/525-5410174-7085937?psc=1,2026-03-24T12:49:22.642098,2,20,True,budget,high
16,0143464523,Never Lie: A Totally Gripping Thriller with Mind-bending Twists | TikTok Viral & Bestseller Pick,Paperback,341.0,INR,4.4,312664,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/61qTWmEi5GL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Never-Lie-Gripping-Thriller-Mind-bending/dp/0143464523/ref=zg_bs_g_books_d_sccl_16/525-5410174-7085937?psc=1,2026-03-24T12:49:22.643655,2,15,True,budget,high
17,0141033576,"Thinking, Fast and Slow",Paperback,501.0,INR,4.4,33173,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71f6DceqZAL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Thinking-Fast-Penguin-Press-Non-Fiction/dp/0141033576/ref=zg_bs_g_books_d_sccl_17/525-5410174-7085937?psc=1,2026-03-24T12:49:22.645192,2,4,True,mid,high
18,9373011189,Oswaal CBSE Question Bank for Class 10 Science | Chapter-wise and Topic-wise: Solved Papers (2017-2026) | Includes 2026 Papers- fully solved | With Mind Maps & Revision Notes For 2027 Exam,Paperback,649.0,INR,4.5,625,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71HO1OQebnL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Oswaal-Question-Science-Chapter-wise-Topic-wise/dp/9373011189/ref=zg_bs_g_books_d_sccl_18/525-5410174-7085937?psc=1,2026-03-24T12:49:22.647592,2,31,True,mid,medium
19,9391129811,"Moral Story Books for Kids (Illustrated) - English Short Stories with Colourful Pictures - Bedtime Children Story Book - 3 Years to 6 Years Old ... Aloud to Infants, Toddlers (Set of 10 Books)",Product Bundle,238.0,INR,4.5,4456,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/710GgrTea1L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Moral-Story-Books-Kids-Set/dp/9391129811/ref=zg_bs_g_books_d_sccl_19/525-5410174-7085937?psc=1,2026-03-24T12:49:22.649971,2,34,True,budget,high
