keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
stylish rose,2,17.0,['Jewellery'],4.0,7896.0,1
girls and,2,16.5,['Jewellery'],4.1,6734.0,1
girl,2,18.5,['Jewellery'],4.25,1184.0,1
toddlers,2,13.5,['Jewellery'],4.3,1108.0,1
hairband,2,15.0,['Jewellery'],4.35,770.0,1
colorful hair,2,12.5,['Jewellery'],4.55,762.0,1
hair band,2,15.0,['Jewellery'],4.35,770.0,1
spiritual,2,11.5,['Jewellery'],3.8,257.0,1
healing,2,7.0,['Jewellery'],3.95,506.0,1
jewellery gift,2,8.5,['Jewellery'],4.05,126.0,1
money,2,7.5,['Jewellery'],3.65,528.0,1
best,2,13.5,['Jewellery'],4.0,827.0,1
items,2,13.5,['Jewellery'],4.0,827.0,1
astrotalk raw,2,7.5,['Jewellery'],3.65,528.0,1
diamond,2,21.5,['Jewellery'],4.2,272.0,1
charm,2,20.0,['Jewellery'],4.15,632.0,1
samyak,2,17.5,['Jewellery'],0,0.0,1
small,2,19.0,['Jewellery'],4.3,130.0,1
for kids,2,19.0,['Jewellery'],4.3,130.0,1
cute hair,2,17.5,['Jewellery'],0,0.0,1
navratri kanjak,2,17.5,['Jewellery'],0,0.0,1
crown,2,15.0,['Jewellery'],4.5,1375.0,1
sister,2,20.5,['Jewellery'],4.35,1068.0,1
bar,2,21.0,['Jewellery'],4.15,311.0,1
love,2,13.0,['Jewellery'],4.0,465.0,1
mens,2,13.0,['Jewellery'],4.0,465.0,1
