keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
ammonia,4,22.5,['Hair Care'],4.0,10690.0,1
extracts,4,18.5,['Hair Care'],4.05,7653.0,1
healthy,4,22.2,['Hair Care'],4.15,20552.0,1
with keratin,4,11.8,['Hair Care'],4.28,35040.0,1
pure,4,14.2,['Hair Care'],4.25,7843.0,1
extract,4,16.5,['Hair Care'],4.23,1253.0,1
frizz,4,13.2,['Hair Care'],4.3,32810.0,1
dry frizzy,4,12.0,['Hair Care'],4.3,31537.0,1
skin,4,13.5,['Hair Care'],4.12,2222.0,1
long,4,20.8,['Hair Care'],4.15,13029.0,1
anti,4,20.5,['Hair Care'],4.4,20474.0,1
ml hair,4,13.2,['Hair Care'],4.15,34125.0,1
permanent,3,10.7,['Hair Care'],4.1,3842.0,1
darkest,3,7.7,['Hair Care'],4.17,20496.0,1
permanent hair,3,10.7,['Hair Care'],4.1,3842.0,1
up to,3,1.3,['Hair Care'],4.23,9029.0,1
darkest brown,3,7.7,['Hair Care'],4.17,20496.0,1
anti-dandruff,3,4.3,['Hair Care'],4.1,16186.0,1
unisex,3,15.3,['Hair Care'],4.17,6884.0,1
anti-dandruff shampoo,3,4.3,['Hair Care'],4.1,16186.0,1
serum for,3,17.0,['Hair Care'],4.23,17818.0,1
irritation,3,9.3,['Hair Care'],4.03,18196.0,1
hair serum,3,15.0,['Hair Care'],4.23,40687.0,1
heat protection,3,10.3,['Hair Care'],4.1,16734.0,1
hyaluronic,3,9.7,['Hair Care'],4.27,14624.0,1
hyaluronic acid,3,9.7,['Hair Care'],4.27,14624.0,1
or al,3,17.3,['Hair Care'],4.27,8115.0,1
complex,3,13.0,['Hair Care'],4.27,12451.0,1
glycolic gloss,3,20.3,['Hair Care'],4.3,11693.0,1
bottle,3,10.0,['Hair Care'],4.3,40295.0,1
parachute coconut,3,17.7,['Hair Care'],4.4,29762.0,1
regrowth,3,19.3,['Hair Care'],4.37,4108.0,1
ml for,3,20.3,['Hair Care'],4.17,4732.0,1
hair regrowth,3,19.3,['Hair Care'],4.37,4108.0,1
repairing,3,17.0,['Hair Care'],4.17,16035.0,1
repair shampoo,3,12.7,['Hair Care'],4.23,24494.0,1
professional shampoo,3,19.3,['Hair Care'],4.2,10388.0,1
organic,3,19.0,['Hair Care'],4.0,19224.0,1
free hair,3,13.3,['Hair Care'],4.2,22605.0,1
controls,3,15.7,['Hair Care'],4.3,7644.0,1
rosemary water,3,21.0,['Hair Care'],4.4,1611.0,1
roots,3,21.3,['Hair Care'],4.37,2505.0,1
reduces,3,18.3,['Hair Care'],4.0,23402.0,1
breakage,3,12.3,['Hair Care'],4.13,13533.0,1
control with,3,15.7,['Hair Care'],4.2,43995.0,1
ppd,3,25.7,['Hair Care'],4.0,6953.0,1
rosemary hair,3,18.3,['Hair Care'],4.27,9594.0,1
mask,3,17.3,['Hair Care'],4.2,8481.0,1
mask for,3,17.3,['Hair Care'],4.2,8481.0,1
dove,3,19.3,['Hair Care'],4.3,36798.0,1
mild,3,22.0,['Hair Care'],4.3,31077.0,1
hair mild,3,22.0,['Hair Care'],4.3,31077.0,1
anti hair,3,24.7,['Hair Care'],4.43,18761.0,1
dryer,3,17.3,['Hair Care'],4.13,24874.0,1
for smooth,3,15.7,['Hair Care'],4.3,20056.0,1
smoothens,3,20.7,['Hair Care'],4.2,20432.0,1
strengthens hair,3,21.7,['Hair Care'],4.4,5665.0,1
coverage,2,11.0,['Hair Care'],4.05,10407.0,1
pro-keratin,2,9.5,['Hair Care'],4.25,10184.0,1
colour with,2,11.0,['Hair Care'],4.05,10407.0,1
grey coverage,2,11.0,['Hair Care'],4.05,10407.0,1
cr me,2,5.0,['Hair Care'],4.25,19792.0,1
brown ml,2,5.0,['Hair Care'],4.25,19792.0,1
reduction,2,2.5,['Hair Care'],4.1,12360.0,1
salicylic,2,8.5,['Hair Care'],4.15,8788.0,1
biotin,2,6.0,['Hair Care'],4.1,8324.0,1
non-drying,2,4.5,['Hair Care'],4.1,10468.0,1
formula,2,3.5,['Hair Care'],4.2,28614.0,1
for strong,2,13.0,['Hair Care'],4.1,17452.0,1
strong smooth,2,4.5,['Hair Care'],4.1,10468.0,1
unisex ml,2,9.5,['Hair Care'],4.1,8759.0,1
saw,2,3.0,['Hair Care'],4.1,11271.0,1
tested,2,3.5,['Hair Care'],4.1,19447.0,1
for scalp,2,7.0,['Hair Care'],4.1,10076.0,1
redensyl rosemary,2,9.0,['Hair Care'],3.95,5716.0,1
rosemary oil,2,8.5,['Hair Care'],4.45,6668.0,1
tested for,2,3.5,['Hair Care'],4.1,19447.0,1
women ml,2,12.0,['Hair Care'],4.05,28965.0,1
scalpe,2,4.0,['Hair Care'],4.1,27623.0,1
daily,2,15.5,['Hair Care'],4.2,40230.0,1
removes,2,5.5,['Hair Care'],4.1,17554.0,1
source,2,5.5,['Hair Care'],4.1,17554.0,1
prevents,2,5.5,['Hair Care'],4.2,30470.0,1
itching,2,5.5,['Hair Care'],4.1,17554.0,1
science,2,10.0,['Hair Care'],4.15,14505.0,1
removes dandruff,2,5.5,['Hair Care'],4.1,17554.0,1
dandruff from,2,5.5,['Hair Care'],4.1,17554.0,1
from source,2,5.5,['Hair Care'],4.1,17554.0,1
itching irritation,2,5.5,['Hair Care'],4.1,17554.0,1
men ml,2,7.0,['Hair Care'],4.1,15411.0,1
floral,2,14.0,['Hair Care'],4.35,22434.0,1
frizz-free,2,5.5,['Hair Care'],4.3,32268.0,1
stronger,2,6.0,['Hair Care'],4.3,38549.0,1
provides,2,11.0,['Hair Care'],4.2,23924.0,1
oil hair,2,14.0,['Hair Care'],4.25,32776.0,1
fresh,2,16.0,['Hair Care'],4.2,13506.0,1
sealing,2,14.5,['Hair Care'],4.35,10922.0,1
millilitres,2,11.0,['Hair Care'],4.3,11682.0,1
hyaluron moisture,2,7.0,['Hair Care'],4.3,19873.0,1
sealing conditioner,2,14.5,['Hair Care'],4.35,10922.0,1
conditioner powered,2,14.5,['Hair Care'],4.35,10922.0,1
pilgrim,2,9.0,['Hair Care'],4.1,8183.0,1
tea,2,16.5,['Hair Care'],4.1,6872.0,1
adds,2,12.0,['Hair Care'],4.25,10189.0,1
shampoo with,2,18.5,['Hair Care'],4.3,18034.0,1
