keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
bright,4,15.2,['Body Care'],3.92,15839.0,1
lightweight,4,15.0,['Body Care'],4.15,9472.0,1
moisturizer with,4,19.5,['Body Care'],4.23,19154.0,1
oil free,4,20.5,['Body Care'],4.33,19384.0,1
bathing soap,4,15.2,['Body Care'],4.4,4235.0,1
butter,4,24.0,['Body Care'],4.5,6066.0,1
soaps for,3,10.7,['Body Care'],4.1,18362.0,1
skin brightening,3,4.3,['Body Care'],4.03,20461.0,1
soap for,3,12.3,['Body Care'],4.27,22502.0,1
bha,3,16.3,['Body Care'],4.23,16148.0,1
deodorant,3,20.0,['Body Care'],4.3,40755.0,1
prevents,3,15.7,['Body Care'],4.3,15399.0,1
odour,3,17.3,['Body Care'],4.3,27102.0,1
underarm roll,3,16.3,['Body Care'],4.33,33658.0,1
kojic acid,3,7.7,['Body Care'],4.0,13730.0,1
body odour,3,17.3,['Body Care'],4.3,27102.0,1
with hyaluronic,3,14.0,['Body Care'],4.3,28076.0,1
deep moisture,3,16.0,['Body Care'],4.4,44182.0,1
advanced,3,12.3,['Body Care'],4.3,41525.0,1
dullness,3,14.7,['Body Care'],4.17,12640.0,1
vitamin serum,3,9.0,['Body Care'],4.07,12958.0,1
repair,3,16.0,['Body Care'],4.23,11706.0,1
ceramides,3,16.7,['Body Care'],4.37,28036.0,1
repairs,3,18.7,['Body Care'],4.27,13723.0,1
non-comedogenic,3,14.7,['Body Care'],4.27,11930.0,1
barrier repair,3,16.0,['Body Care'],4.23,11706.0,1
moisturizer for,3,13.3,['Body Care'],4.27,9431.0,1
for normal,3,17.0,['Body Care'],4.37,8908.0,1
with ceramides,3,16.7,['Body Care'],4.37,28036.0,1
instant,3,8.7,['Body Care'],4.07,25103.0,1
hands,3,8.0,['Body Care'],4.4,37557.0,1
hydration with,3,14.0,['Body Care'],4.37,29617.0,1
with vitamin,3,17.0,['Body Care'],4.23,24644.0,1
oily,3,13.0,['Body Care'],4.13,13977.0,1
serum with,3,7.7,['Body Care'],4.07,18230.0,1
wash,3,12.7,['Body Care'],4.27,16428.0,1
body wash,3,12.7,['Body Care'],4.27,16428.0,1
lactic acid,3,15.7,['Body Care'],4.23,11019.0,1
original,3,12.7,['Body Care'],4.47,32434.0,1
shield,3,13.7,['Body Care'],4.43,12737.0,1
for soft,3,18.0,['Body Care'],4.23,15028.0,1
ml for,3,14.3,['Body Care'],4.2,10724.0,1
skin with,3,19.7,['Body Care'],4.27,25455.0,1
long,3,23.0,['Body Care'],4.37,32585.0,1
lasting,3,23.0,['Body Care'],4.37,32585.0,1
long lasting,3,23.0,['Body Care'],4.37,32585.0,1
refreshing,3,14.7,['Body Care'],4.37,18538.0,1
bath for,3,21.7,['Body Care'],4.23,9955.0,1
pond's,3,22.0,['Body Care'],4.37,26068.0,1
super,3,20.0,['Body Care'],4.3,22391.0,1
use,3,23.0,['Body Care'],4.37,23301.0,1
soft smooth,3,24.0,['Body Care'],4.33,22934.0,1
daily use,3,23.0,['Body Care'],4.37,23301.0,1
nourish,3,21.0,['Body Care'],4.4,28846.0,1
pure,3,24.7,['Body Care'],4.33,29628.0,1
deep nourish,3,21.0,['Body Care'],4.4,28846.0,1
dove serum,3,20.3,['Body Care'],4.43,7494.0,1
serum bar,3,20.3,['Body Care'],4.43,7494.0,1
dermatologist,3,19.7,['Body Care'],4.4,14103.0,1
recommended,3,19.7,['Body Care'],4.4,14103.0,1
dermatologist recommended,3,19.7,['Body Care'],4.4,14103.0,1
germs,3,12.3,['Body Care'],4.37,6036.0,1
glycerin,3,20.0,['Body Care'],4.37,13928.0,1
glow,3,24.7,['Body Care'],4.23,18560.0,1
acid face,3,21.3,['Body Care'],4.23,16075.0,1
vitamin face,3,14.0,['Body Care'],4.1,9911.0,1
types ml,3,9.7,['Body Care'],4.07,8493.0,1
day,3,12.3,['Body Care'],4.13,18725.0,1
aloe,3,12.0,['Body Care'],4.43,16559.0,1
moisturizing,3,24.0,['Body Care'],4.37,9637.0,1
sandalwood,2,10.5,['Body Care'],4.1,14978.0,1
for bath,2,15.5,['Body Care'],4.2,13790.0,1
brightening soap,2,15.5,['Body Care'],4.2,13790.0,1
bodywise,2,9.5,['Body Care'],4.25,11872.0,1
mandelic,2,11.5,['Body Care'],4.3,13483.0,1
bacteria,2,11.5,['Body Care'],4.3,13483.0,1
be bodywise,2,9.5,['Body Care'],4.25,11872.0,1
bodywise aha,2,9.5,['Body Care'],4.25,11872.0,1
aha bha,2,9.5,['Body Care'],4.25,11872.0,1
on deodorant,2,15.5,['Body Care'],4.3,33962.0,1
acid prevents,2,11.5,['Body Care'],4.3,13483.0,1
prevents body,2,11.5,['Body Care'],4.3,13483.0,1
odour fades,2,11.5,['Body Care'],4.3,13483.0,1
fades pigmentation,2,11.5,['Body Care'],4.3,13483.0,1
pigmentation kills,2,11.5,['Body Care'],4.3,13483.0,1
kills bacteria,2,11.5,['Body Care'],4.3,13483.0,1
hand,2,7.0,['Body Care'],4.5,73799.0,1
wash-,2,7.0,['Body Care'],4.5,73799.0,1
better,2,7.0,['Body Care'],4.5,73799.0,1
dettol liquid,2,7.0,['Body Care'],4.5,73799.0,1
hand wash-,2,7.0,['Body Care'],4.5,73799.0,1
wash- ml,2,7.0,['Body Care'],4.5,73799.0,1
better germ,2,7.0,['Body Care'],4.5,73799.0,1
milk,2,13.0,['Body Care'],4.3,63842.0,1
care,2,4.0,['Body Care'],4.4,61178.0,1
almond,2,14.0,['Body Care'],4.35,40205.0,1
radiant,2,16.0,['Body Care'],4.25,34661.0,1
healthy,2,5.5,['Body Care'],4.4,56892.0,1
nourishing body,2,8.0,['Body Care'],4.4,45394.0,1
hr hydration,2,9.5,['Body Care'],4.2,32534.0,1
with almond,2,14.0,['Body Care'],4.35,40205.0,1
almond oil,2,14.0,['Body Care'],4.35,40205.0,1
