rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
1,B0D96JNKFN,"Amazon Basics 20000 mAh Power Bank | 22.5W Fast Charging | Dual Output & Input | Charge 3 Devices Simultaneously | for Smartphones, TWS Earbuds, Speakers, Tablets (Black)",Amazon,899.0,INR,3.9,3970,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61D2km21WCL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Charging-Devices-Simultaneously-Smartphones-Speakers/dp/B0D96JNKFN/ref=zg_bs_g_electronics_d_sccl_1/522-0161304-3267341?psc=1,2026-03-24T12:39:47.126587,2,28,True,mid,high
2,B0FDGVNSLH,Samsung Galaxy Buds Core (Black) Galaxy AI Enabled in-Ear TWS with ANC | Enriched Bass | 6 Mic Setup | IP54 | 35hrs Battery | Touch Controls,Samsung,3999.0,INR,4.0,1825,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61WRrNa6BIL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Samsung-Enabled-Enriched-Battery-Controls/dp/B0FDGVNSLH/ref=zg_bs_g_electronics_d_sccl_2/522-0161304-3267341?psc=1,2026-03-24T12:39:47.127584,2,27,True,premium,high
3,B0DW47JCHW,"iQOO Neo 10R 5G (Moonknight Titanium, 8GB RAM, 256GB Storage) | Snapdragon 8s Gen 3 Processor | India's Slimmest 6400mAh Battery Smartphone | Segment's Most Stable 90FPS for 5 Hours",iQOO,28998.0,INR,4.4,6640,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/610NUM9jlxL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/iQOO-Moonknight-Snapdragon-Processor-Smartphone/dp/B0DW47JCHW/ref=zg_bs_g_electronics_d_sccl_3/522-0161304-3267341?psc=1,2026-03-24T12:39:47.128572,2,30,True,premium,high
4,B09QGZFBPM,"Wayona Type C to Type C 6FT/2M 65W Long Fast Charging Cable Compatible with iPhone 17, Air, iPhone 16,15 Pro/Max Series Macbook Air/Pro Samsung Galaxy S25, Ultra/S24/ S23 Flip Fold OnePlus (2M, Grey)",Wayona,313.99,INR,4.2,9088,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61K3e5X2vDL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Wayona-Charging-Charger-Compatible-Samsung/dp/B09QGZFBPM/ref=zg_bs_g_electronics_d_sccl_4/522-0161304-3267341?psc=1,2026-03-24T12:39:47.129554,2,33,True,budget,high
5,B0D7MNX9Y5,Apple EarPods with Lightning Connector,Apple,1549.0,INR,4.3,9619,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/317eB4+yU6L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Apple-EarPods-with-Lightning-Connector/dp/B0D7MNX9Y5/ref=zg_bs_g_electronics_d_sccl_5/522-0161304-3267341?psc=1,2026-03-24T12:39:47.130537,2,5,True,mid,high
6,B0F3JM1YP5,Xiaomi 80 cm (32 inch) F Series HD Ready Smart LED Fire TV L32MB-FIN,Xiaomi,11990.0,INR,4.1,2709,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/71kjAokz-yL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Xiaomi-inch-Ready-Smart-L32MB-FIN/dp/B0F3JM1YP5/ref=zg_bs_g_electronics_d_sccl_6/522-0161304-3267341?psc=1,2026-03-24T12:39:47.131539,2,14,True,premium,high
7,B0BW8TXJJ2,"Boat Nirvana Ion, 120HRS Battery, Crystal Bionic Sound w/Dual EQ Modes, 4Mics ENx, App Support, Low Latency, IPX4, v.5.2 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Charcoal Black)",Boat,1799.0,INR,4.0,22263,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/81-TGXuOMAL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/boAt-Nirvana-Technology-Detection-Bluetooth/dp/B0BW8TXJJ2/ref=zg_bs_g_electronics_d_sccl_7/522-0161304-3267341?psc=1,2026-03-24T12:39:47.132599,2,30,True,mid,high
8,B0DN1Q4NSJ,"GOBOULT x Mustang Torq Wireless in Ear Earbuds with 60H Playtime, App Support, Quad Mic ENC, 45ms Low Latency, 13mm Driver, Breathing LEDs, Made in India Ear Buds Wireless (Yellow)",GOBOULT,1799.0,INR,4.0,13131,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/71rbNPgK-RL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Boult-Launched-Earbuds-Playtime-Breathing/dp/B0DN1Q4NSJ/ref=zg_bs_g_electronics_d_sccl_8/522-0161304-3267341?psc=1,2026-03-24T12:39:47.133716,2,30,True,mid,high
9,B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10M High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem,WHITE",FEDUS,289.0,INR,4.4,19212,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/81sGkqckhDL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Technotech-Ethernet-Network-Patch-Cable/dp/B01DGVKBC6/ref=zg_bs_g_electronics_d_sccl_9/522-0161304-3267341?psc=1,2026-03-24T12:39:47.134764,2,32,True,budget,high
10,B0CV45N68C,"Portronics Konnect X 60W Unbreakable Nylon Braided Cable, 2M Fast Charging Cable For iPhone 15 Series, iPad, Samsung Galaxy (Black)",Portronics,169.0,INR,4.4,5901,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/71hWHCvPCLL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Portronics-Konnect-Unbreakable-Braided-Charging/dp/B0CV45N68C/ref=zg_bs_g_electronics_d_sccl_10/522-0161304-3267341?psc=1,2026-03-24T12:39:47.135786,2,20,True,budget,high
