keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
general,2,13.0,['Books'],4.2,40.0,1
defence,2,17.0,['Books'],4.3,484.0,1
edition for,2,17.0,['Books'],4.3,484.0,1
competitive exams,2,19.5,['Books'],4.4,50.0,1
kids early,2,8.5,['Books'],4.45,731.0,1
booster activity,2,22.0,['Books'],4.5,2813.0,1
and up,2,12.5,['Books'],4.4,2820.0,1
up hours,2,12.5,['Books'],4.4,2820.0,1
easy,2,22.5,['Books'],4.45,5874.0,1
healthy,2,17.0,['Books'],4.3,91.0,1
living,2,17.0,['Books'],4.3,91.0,1
easy to,2,22.5,['Books'],4.45,5874.0,1
to be,2,18.0,['Books'],4.4,46.0,1
guide to,2,17.0,['Books'],4.3,91.0,1
how,2,22.5,['Books'],4.5,0.0,1
how to,2,22.5,['Books'],4.5,0.0,1
tales,2,11.5,['Books'],4.5,5240.0,1
collection,2,21.0,['Books'],4.6,3151.0,1
moral,2,18.0,['Books'],4.55,3802.0,1
stories for,2,11.5,['Books'],4.5,5240.0,1
national,2,19.5,['Books'],4.4,1010.0,1
power,2,24.5,['Books'],4.5,32836.0,1
subconscious,2,24.5,['Books'],4.5,32836.0,1
original,2,21.5,['Books'],4.5,33096.0,1
premium,2,24.5,['Books'],4.5,32836.0,1
paperback,2,24.5,['Books'],4.5,32836.0,1
the power,2,24.5,['Books'],4.5,32836.0,1
power of,2,24.5,['Books'],4.5,32836.0,1
of your,2,24.5,['Books'],4.5,32836.0,1
your subconscious,2,24.5,['Books'],4.5,32836.0,1
subconscious mind,2,24.5,['Books'],4.5,32836.0,1
premium paperback,2,24.5,['Books'],4.5,32836.0,1
sank,2,25.0,['Books'],4.05,5000.0,1
refill,2,25.0,['Books'],4.05,5000.0,1
number,2,25.0,['Books'],4.05,5000.0,1
calligraphy,2,25.0,['Books'],4.05,5000.0,1
reusable,2,25.0,['Books'],4.05,5000.0,1
tool,2,25.0,['Books'],4.05,5000.0,1
sank magic,2,25.0,['Books'],4.05,5000.0,1
magic practice,2,25.0,['Books'],4.05,5000.0,1
practice copybook,2,25.0,['Books'],4.05,5000.0,1
copybook book,2,25.0,['Books'],4.05,5000.0,1
number tracing,2,25.0,['Books'],4.05,5000.0,1
tracing book,2,25.0,['Books'],4.05,5000.0,1
for preschoolers,2,25.0,['Books'],4.05,5000.0,1
