rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
19,B0B74ZZPWT,Kreyam's Combo Pack of 12 Pairs Antique Gold Plated Oxidized Earrings for Women & Girls - Assorted Tribal Boho Floral & Peacock Design Dangle Jewelry Set,Kreyam's,284.0,INR,4.0,519,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/91+gK7XCzxL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/kreyams-Earrings-Jhumka-Artificial-Plated/dp/B0B74ZZPWT/ref=zg_bs_g_jewelry_d_sccl_19/523-7641289-9847913?psc=1,2026-03-23T09:53:07.240968,2,26,True,budget,medium
20,B0FQ63H7BS,TEMPERIA Makeup Headband Wristband Set for Women & Girls | Hair Band for Facial Time | Head Bands Skincare Hairband for Spa | 3 Pieces Set | Pink,TEMPERIA,149.0,INR,4.4,25,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/51Fxk+uNHmL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/TEMPERIA-Headband-Wristband-Skincare-Hairband/dp/B0FQ63H7BS/ref=zg_bs_g_jewelry_d_sccl_20/523-7641289-9847913?psc=1,2026-03-23T09:53:07.241991,2,28,True,budget,low
21,B099S9FJ52,Shining Diva Fashion 18k Rose Gold Plated Latest Fancy Stylish Copper Zircon Bali Earrings for Women and Girls,Shining,399.0,INR,4.1,2376,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/513MF4mXUcL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Earrings-12838er/dp/B099S9FJ52/ref=zg_bs_g_jewelry_d_sccl_21/523-7641289-9847913?psc=1,2026-03-23T09:53:07.242946,2,18,True,budget,high
22,B0CDQ7XBG9,TEMPERIA Tic Tac Hair Clips for Girls (Pack of 24pcs) (5cm) (Matte Black) - Tik Tak Pins for Women,TEMPERIA,149.0,INR,4.3,343,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61jcNyzR39L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/TEMPERIA-Clips-Girls-24pcs-Matte/dp/B0CDQ7XBG9/ref=zg_bs_g_jewelry_d_sccl_22/523-7641289-9847913?psc=1,2026-03-23T09:53:07.244182,2,19,True,budget,medium
23,B0DQLDY842,Shining Diva Fashion Set of 5 Latest Stylish MultilayerBangle Bracelet for Women and Girls,Shining,299.0,INR,3.9,263,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61v2wmAXkqL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Multilayer-16178b/dp/B0DQLDY842/ref=zg_bs_g_jewelry_d_sccl_23/523-7641289-9847913?psc=1,2026-03-23T09:53:07.245237,2,14,True,budget,medium
24,B0CR1V58FC,"Diversa Mini Colorful Flower Design Baby Hair Clip for Fine Hairs- Small Floral Cute Fancy Rose Hair Claws Accessories for Kids, Girls and Women, 6 Designs- Multicolor, (Pack of 60 Pcs)",Diversa,169.0,INR,4.3,261,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61m-dPDOz3L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Diversa-Colorful-Accessories-Designs-Multicolor/dp/B0CR1V58FC/ref=zg_bs_g_jewelry_d_sccl_24/523-7641289-9847913?psc=1,2026-03-23T09:53:07.246320,2,31,True,budget,medium
25,B0F487GRN7,"999 Purity Silver Bar Laxmi | A Timeless Investment | Sealed for Safety Gift for Diwali, Wedding, Puja | BIS Hallmarked | Sealed & Tamper-Proof Packaging - Kalamandir Jewellers",999,2762.0,INR,4.1,67,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61LiDwKp3bL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Timeless-Investment-Hallmarked-Tamper-Proof-Packaging/dp/B0F487GRN7/ref=zg_bs_g_jewelry_d_sccl_25/523-7641289-9847913?psc=1,2026-03-23T09:53:07.247260,2,29,True,premium,low
26,B0CN11XNPG,Shining Diva Fashion 18K Gold Plated Stainless Steel Openable Crystal Bracelet | Cuff Bangle | Friendship Couple Wedding Gifts for Mother Sister Wife Girlfriend | Anti Tarnish Jewellery,Shining,349.0,INR,4.2,760,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/51WkQYLZUsL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Stainless-15747b/dp/B0CN11XNPG/ref=zg_bs_g_jewelry_d_sccl_26/523-7641289-9847913?psc=1,2026-03-23T09:53:07.248214,2,28,True,budget,medium
27,B0C5R9RKL8,Shining Diva Fashion Bohemian Stackable Multilayer Hamsa Hand Evil Eye Lucky Protection Bracelets Multicolor Crystal Charm Beaded Bracelet for Women Girls,Shining,280.97,INR,4.1,1013,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61epVg9IzvL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Multilayer-14687b/dp/B0C5R9RKL8/ref=zg_bs_g_jewelry_d_sccl_27/523-7641289-9847913?psc=1,2026-03-23T09:53:07.249146,2,21,True,budget,high
28,B0C4TDNPRZ,Shining Diva Fashion Latest Stylish Fancy Pearl Choker Traditional Jewellery Set for Women | Temple Necklace Set | Festive Wedding Party Necklace | 22k Gold Plated | Just Like Original Gold Jewellery,Shining,599.0,INR,4.0,1798,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/81C+3Hz9emL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Traditional-14822s/dp/B0C4TDNPRZ/ref=zg_bs_g_jewelry_d_sccl_28/523-7641289-9847913?psc=1,2026-03-23T09:53:07.250079,2,32,True,mid,high
29,B0BVB8D8XW,Fashion Frill Men's Jewellery Black Silver Chain For Men Boys Geometric Stainless Steel Black Silver Locket Pendant Necklace Chain For Men Boys Anniversary Gift For Husband Gift Chains,Fashion,229.0,INR,4.0,714,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/612xOm1X6LL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Fashion-Frill-Jewellery-Geometric-Stainless/dp/B0BVB8D8XW/ref=zg_bs_g_jewelry_d_sccl_29/523-7641289-9847913?psc=1,2026-03-23T09:53:07.251088,2,28,True,budget,medium
30,B0CVV57Z47,"Atasi International American Diamond AD with Colorful Crystal Necklace Jewellery Set for Women/Girls | Perfect for Weddings, Parties & Festive Occasions",Atasi,299.0,INR,4.2,293,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/71MPh+uRnEL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Atasi-International-American-Jewellery-MP5871/dp/B0CVV57Z47/ref=zg_bs_g_jewelry_d_sccl_30/523-7641289-9847913?psc=1,2026-03-23T09:53:07.252043,2,21,True,budget,medium
