keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
dogs cats,3,10.0,['Pet Care'],4.3,3047.0,1
jar,3,19.0,['Pet Care'],4.2,7974.0,1
dog supplement,3,20.0,['Pet Care'],4.1,7879.0,1
kitten dry,3,12.7,['Pet Care'],4.23,5960.0,1
omega,3,13.0,['Pet Care'],4.37,2256.0,1
remove,2,10.0,['Pet Care'],4.2,36796.0,1
lustrous,2,13.0,['Pet Care'],4.2,30874.0,1
kg real,2,12.0,['Pet Care'],4.1,32796.0,1
vitamins minerals,2,2.0,['Pet Care'],4.15,28454.0,1
lustrous coat,2,13.0,['Pet Care'],4.2,30874.0,1
maintains,2,15.5,['Pet Care'],4.2,6898.0,1
